"COLOR","SIZE","GENDER","AGE_GROUP","PRODUCT_NAME","CATEGORY","PRODUCT_ID","PRODUCT_PURCHASING_PRICE","PRODUCT_SELLING_PRICE","SUPPLIER_ID"
"white","XS","Male","Kids","Thermal bottoms","Thermals","SKU24102",97.91,110.55,"SP10001"
"blue","XS","Male","Kids","Thermal bottoms","Thermals","SKU24103",56.69,65.38,"SP10018"
"gray","XS","Male","Kids","Thermal bottoms","Thermals","SKU24104",88.22,99.12,"SP10012"
"navy","XS","Male","Kids","Thermal bottoms","Thermals","SKU24105",61.88,69.94,"SP10006"
"red","XS","Male","Kids","Thermal bottoms","Thermals","SKU24106",69.07,87.25,"SP10004"
"green","XS","Male","Kids","Thermal bottoms","Thermals","SKU24107",47.9,55.75,"SP10007"
"brown","XS","Male","Kids","Thermal bottoms","Thermals","SKU24108",84.53,99.57,"SP10008"
"beige","XS","Male","Kids","Thermal bottoms","Thermals","SKU24109",74.7,94.05,"SP10002"
"pink","XS","Male","Kids","Thermal bottoms","Thermals","SKU24110",34.43,39.39,"SP10016"
"purple","XS","Male","Kids","Thermal bottoms","Thermals","SKU24111",40.47,46,"SP10015"
"yellow","XS","Male","Kids","Thermal bottoms","Thermals","SKU24112",77.79,96.95,"SP10018"
"orange","XS","Male","Kids","Thermal bottoms","Thermals","SKU24113",55.72,65.3,"SP10010"
"burgundy","XS","Male","Kids","Thermal bottoms","Thermals","SKU24114",20.05,22.42,"SP10004"
"teal","XS","Male","Kids","Thermal bottoms","Thermals","SKU24115",80.04,101.38,"SP10002"
"black","S","Male","Kids","Thermal bottoms","Thermals","SKU24116",75.71,97.69,"SP10004"
"white","S","Male","Kids","Thermal bottoms","Thermals","SKU24117",64.2,73.14,"SP10018"
"blue","S","Male","Kids","Thermal bottoms","Thermals","SKU24118",64.16,77.48,"SP10004"
"gray","S","Male","Kids","Thermal bottoms","Thermals","SKU24119",80.39,91.68,"SP10011"
"navy","S","Male","Kids","Thermal bottoms","Thermals","SKU24120",59.04,71.98,"SP10001"
"red","S","Male","Kids","Thermal bottoms","Thermals","SKU24121",26.57,33.79,"SP10018"
"green","S","Male","Kids","Thermal bottoms","Thermals","SKU24122",46.72,54.62,"SP10008"
"brown","S","Male","Kids","Thermal bottoms","Thermals","SKU24123",36.26,43.02,"SP10004"
"beige","S","Male","Kids","Thermal bottoms","Thermals","SKU24124",51.44,64.64,"SP10015"
"pink","S","Male","Kids","Thermal bottoms","Thermals","SKU24125",55.08,63.6,"SP10016"
"purple","S","Male","Kids","Thermal bottoms","Thermals","SKU24126",75.98,92.75,"SP10014"
"yellow","S","Male","Kids","Thermal bottoms","Thermals","SKU24127",24.62,30.45,"SP10015"
"orange","S","Male","Kids","Thermal bottoms","Thermals","SKU24128",22.7,25.69,"SP10005"
"burgundy","S","Male","Kids","Thermal bottoms","Thermals","SKU24129",66.04,82.3,"SP10020"
"teal","S","Male","Kids","Thermal bottoms","Thermals","SKU24130",51.28,63.14,"SP10002"
"black","M","Male","Kids","Thermal bottoms","Thermals","SKU24131",85.73,95.9,"SP10013"
"white","M","Male","Kids","Thermal bottoms","Thermals","SKU24132",82.43,99.21,"SP10004"
"blue","M","Male","Kids","Thermal bottoms","Thermals","SKU24133",55.82,71.96,"SP10009"
"gray","M","Male","Kids","Thermal bottoms","Thermals","SKU24134",28.56,33.75,"SP10017"
"navy","M","Male","Kids","Thermal bottoms","Thermals","SKU24135",24.04,27.19,"SP10019"
"red","M","Male","Kids","Thermal bottoms","Thermals","SKU24136",36.53,41.8,"SP10002"
"green","M","Male","Kids","Thermal bottoms","Thermals","SKU24137",52.17,63.04,"SP10007"
"brown","M","Male","Kids","Thermal bottoms","Thermals","SKU24138",67.61,87.59,"SP10008"
"beige","M","Male","Kids","Thermal bottoms","Thermals","SKU24139",27.74,34.25,"SP10019"
"pink","M","Male","Kids","Thermal bottoms","Thermals","SKU24140",35.79,40.17,"SP10011"
"purple","M","Male","Kids","Thermal bottoms","Thermals","SKU24141",51.63,66.61,"SP10010"
"yellow","M","Male","Kids","Thermal bottoms","Thermals","SKU24142",45.84,54.51,"SP10020"
"orange","M","Male","Kids","Thermal bottoms","Thermals","SKU24143",26.45,32.67,"SP10009"
"burgundy","M","Male","Kids","Thermal bottoms","Thermals","SKU24144",56.6,65.05,"SP10006"
"teal","M","Male","Kids","Thermal bottoms","Thermals","SKU24145",21.64,27.66,"SP10019"
"black","L","Male","Kids","Thermal bottoms","Thermals","SKU24146",65.14,80.71,"SP10008"
"white","L","Male","Kids","Thermal bottoms","Thermals","SKU24147",84.23,101.39,"SP10020"
"blue","L","Male","Kids","Thermal bottoms","Thermals","SKU24148",29.83,36.74,"SP10009"
"gray","L","Male","Kids","Thermal bottoms","Thermals","SKU24149",68.2,82.35,"SP10012"
"navy","L","Male","Kids","Thermal bottoms","Thermals","SKU24150",59.8,70.6,"SP10006"
"red","L","Male","Kids","Thermal bottoms","Thermals","SKU24151",29.77,33.45,"SP10017"
"green","L","Male","Kids","Thermal bottoms","Thermals","SKU24152",60.16,71.16,"SP10003"
"brown","L","Male","Kids","Thermal bottoms","Thermals","SKU24153",26.32,34.17,"SP10018"
"beige","L","Male","Kids","Thermal bottoms","Thermals","SKU24154",52.98,60.91,"SP10017"
"pink","L","Male","Kids","Thermal bottoms","Thermals","SKU24155",28.77,35.15,"SP10005"
"purple","L","Male","Kids","Thermal bottoms","Thermals","SKU24156",94.25,118.62,"SP10010"
"yellow","L","Male","Kids","Thermal bottoms","Thermals","SKU24157",43.65,56.3,"SP10017"
"orange","L","Male","Kids","Thermal bottoms","Thermals","SKU24158",55.58,61.61,"SP10006"
"burgundy","L","Male","Kids","Thermal bottoms","Thermals","SKU24159",90.82,110.65,"SP10016"
"teal","L","Male","Kids","Thermal bottoms","Thermals","SKU24160",56.79,71.77,"SP10018"
"black","XL","Male","Kids","Thermal bottoms","Thermals","SKU24161",71.83,81.53,"SP10008"
"white","XL","Male","Kids","Thermal bottoms","Thermals","SKU24162",85.27,94.81,"SP10017"
"blue","XL","Male","Kids","Thermal bottoms","Thermals","SKU24163",33.53,42.62,"SP10016"
"gray","XL","Male","Kids","Thermal bottoms","Thermals","SKU24164",74.32,89.35,"SP10008"
"navy","XL","Male","Kids","Thermal bottoms","Thermals","SKU24165",86.87,109.71,"SP10013"
"red","XL","Male","Kids","Thermal bottoms","Thermals","SKU24166",97.83,109.92,"SP10010"
"green","XL","Male","Kids","Thermal bottoms","Thermals","SKU24167",26.57,30.68,"SP10018"
"brown","XL","Male","Kids","Thermal bottoms","Thermals","SKU24168",55.23,69.65,"SP10006"
"beige","XL","Male","Kids","Thermal bottoms","Thermals","SKU24169",96.26,111.6,"SP10017"
"pink","XL","Male","Kids","Thermal bottoms","Thermals","SKU24170",27.42,33.92,"SP10019"
"purple","XL","Male","Kids","Thermal bottoms","Thermals","SKU24171",52.09,66.65,"SP10005"
"yellow","XL","Male","Kids","Thermal bottoms","Thermals","SKU24172",25.7,28.68,"SP10008"
"orange","XL","Male","Kids","Thermal bottoms","Thermals","SKU24173",93.92,107.59,"SP10010"
"burgundy","XL","Male","Kids","Thermal bottoms","Thermals","SKU24174",71.07,88.22,"SP10001"
"teal","XL","Male","Kids","Thermal bottoms","Thermals","SKU24175",32.37,37.47,"SP10009"
"black","XS","Female","Kids","Thermal bottoms","Thermals","SKU24176",96.51,113.55,"SP10014"
"white","XS","Female","Kids","Thermal bottoms","Thermals","SKU24177",59.03,65.46,"SP10001"
"blue","XS","Female","Kids","Thermal bottoms","Thermals","SKU24178",31.11,34.65,"SP10005"
"gray","XS","Female","Kids","Thermal bottoms","Thermals","SKU24179",44.39,55.44,"SP10013"
"navy","XS","Female","Kids","Thermal bottoms","Thermals","SKU24180",52.53,63.91,"SP10005"
"red","XS","Female","Kids","Thermal bottoms","Thermals","SKU24181",70.67,86.14,"SP10018"
"green","XS","Female","Kids","Thermal bottoms","Thermals","SKU24182",53.36,66.69,"SP10018"
"brown","XS","Female","Kids","Thermal bottoms","Thermals","SKU24183",33.28,38.13,"SP10013"
"beige","XS","Female","Kids","Thermal bottoms","Thermals","SKU24184",91.05,107.58,"SP10015"
"pink","XS","Female","Kids","Thermal bottoms","Thermals","SKU24185",28.83,33.42,"SP10017"
"purple","XS","Female","Kids","Thermal bottoms","Thermals","SKU24186",31.96,36.49,"SP10012"
"yellow","XS","Female","Kids","Thermal bottoms","Thermals","SKU24187",33.69,40.77,"SP10015"
"orange","XS","Female","Kids","Thermal bottoms","Thermals","SKU24188",97.99,118.82,"SP10002"
"burgundy","XS","Female","Kids","Thermal bottoms","Thermals","SKU24189",96.9,114.23,"SP10003"
"teal","XS","Female","Kids","Thermal bottoms","Thermals","SKU24190",31.5,37.91,"SP10014"
"black","S","Female","Kids","Thermal bottoms","Thermals","SKU24191",67.59,77.31,"SP10017"
"white","S","Female","Kids","Thermal bottoms","Thermals","SKU24192",41.35,52.11,"SP10011"
"blue","S","Female","Kids","Thermal bottoms","Thermals","SKU24193",87.85,113.75,"SP10017"
"gray","S","Female","Kids","Thermal bottoms","Thermals","SKU24194",47.17,54.11,"SP10015"
"navy","S","Female","Kids","Thermal bottoms","Thermals","SKU24195",37.84,45.73,"SP10015"
"red","S","Female","Kids","Thermal bottoms","Thermals","SKU24196",86.64,97.67,"SP10013"
"green","S","Female","Kids","Thermal bottoms","Thermals","SKU24197",56.45,71.2,"SP10010"
"brown","S","Female","Kids","Thermal bottoms","Thermals","SKU24198",51.81,66.92,"SP10001"
"beige","S","Female","Kids","Thermal bottoms","Thermals","SKU24199",57.07,70.5,"SP10012"
"pink","S","Female","Kids","Thermal bottoms","Thermals","SKU24200",22.77,28,"SP10010"
"purple","S","Female","Kids","Thermal bottoms","Thermals","SKU24201",51.31,59.35,"SP10018"
"yellow","S","Female","Kids","Thermal bottoms","Thermals","SKU24202",90.48,104.81,"SP10004"
"orange","S","Female","Kids","Thermal bottoms","Thermals","SKU24203",55.59,65.27,"SP10020"
"burgundy","S","Female","Kids","Thermal bottoms","Thermals","SKU24204",60.61,75.25,"SP10006"
"teal","S","Female","Kids","Thermal bottoms","Thermals","SKU24205",69.31,82.84,"SP10013"
"black","M","Female","Kids","Thermal bottoms","Thermals","SKU24206",78.2,87.48,"SP10006"
"white","M","Female","Kids","Thermal bottoms","Thermals","SKU24207",37.12,43.94,"SP10009"
"blue","M","Female","Kids","Thermal bottoms","Thermals","SKU24208",93.67,115.27,"SP10017"
"gray","M","Female","Kids","Thermal bottoms","Thermals","SKU24209",82.35,93.43,"SP10011"
"navy","M","Female","Kids","Thermal bottoms","Thermals","SKU24210",51.32,59.37,"SP10014"
"red","M","Female","Kids","Thermal bottoms","Thermals","SKU24211",97.1,123.73,"SP10007"
"green","M","Female","Kids","Thermal bottoms","Thermals","SKU24212",28.16,32.13,"SP10004"
"brown","M","Female","Kids","Thermal bottoms","Thermals","SKU24213",58.07,66.02,"SP10013"
"beige","M","Female","Kids","Thermal bottoms","Thermals","SKU24214",22.3,25.94,"SP10011"
"pink","M","Female","Kids","Thermal bottoms","Thermals","SKU24215",75.87,86.17,"SP10014"
"purple","M","Female","Kids","Thermal bottoms","Thermals","SKU24216",50.67,65.64,"SP10020"
"yellow","M","Female","Kids","Thermal bottoms","Thermals","SKU24217",66.67,85.61,"SP10014"
"orange","M","Female","Kids","Thermal bottoms","Thermals","SKU24218",29.88,38.24,"SP10013"
"burgundy","M","Female","Kids","Thermal bottoms","Thermals","SKU24219",58.82,73.72,"SP10002"
"teal","M","Female","Kids","Thermal bottoms","Thermals","SKU24220",71.14,78.69,"SP10015"
"black","L","Female","Kids","Thermal bottoms","Thermals","SKU24221",73.83,85.83,"SP10005"
"white","L","Female","Kids","Thermal bottoms","Thermals","SKU24222",30.98,37.36,"SP10017"
"blue","L","Female","Kids","Thermal bottoms","Thermals","SKU24223",58.17,72.88,"SP10005"
"gray","L","Female","Kids","Thermal bottoms","Thermals","SKU24224",26.6,33.14,"SP10018"
"navy","L","Female","Kids","Thermal bottoms","Thermals","SKU24225",35.38,45.15,"SP10015"
"red","L","Female","Kids","Thermal bottoms","Thermals","SKU24226",89.65,107.18,"SP10013"
"green","L","Female","Kids","Thermal bottoms","Thermals","SKU24227",57.17,62.98,"SP10010"
"brown","L","Female","Kids","Thermal bottoms","Thermals","SKU24228",57.22,64.05,"SP10005"
"beige","L","Female","Kids","Thermal bottoms","Thermals","SKU24229",91.06,107.62,"SP10012"
"pink","L","Female","Kids","Thermal bottoms","Thermals","SKU24230",94.98,123.35,"SP10017"
"purple","L","Female","Kids","Thermal bottoms","Thermals","SKU24231",77.25,89.1,"SP10020"
"yellow","L","Female","Kids","Thermal bottoms","Thermals","SKU24232",56.09,64.97,"SP10014"
"orange","L","Female","Kids","Thermal bottoms","Thermals","SKU24233",72.3,86.52,"SP10002"
"burgundy","L","Female","Kids","Thermal bottoms","Thermals","SKU24234",36.89,43.48,"SP10009"
"teal","L","Female","Kids","Thermal bottoms","Thermals","SKU24235",56.37,70.42,"SP10004"
"black","XL","Female","Kids","Thermal bottoms","Thermals","SKU24236",62.04,69.86,"SP10012"
"white","XL","Female","Kids","Thermal bottoms","Thermals","SKU24237",76.79,98.54,"SP10012"
"blue","XL","Female","Kids","Thermal bottoms","Thermals","SKU24238",76.71,85.29,"SP10001"
"gray","XL","Female","Kids","Thermal bottoms","Thermals","SKU24239",21.7,27,"SP10002"
"navy","XL","Female","Kids","Thermal bottoms","Thermals","SKU24240",65.69,84.15,"SP10009"
"red","XL","Female","Kids","Thermal bottoms","Thermals","SKU24241",57.81,69.24,"SP10015"
"green","XL","Female","Kids","Thermal bottoms","Thermals","SKU24242",68.79,83.14,"SP10016"
"brown","XL","Female","Kids","Thermal bottoms","Thermals","SKU24243",25.37,30.15,"SP10006"
"beige","XL","Female","Kids","Thermal bottoms","Thermals","SKU24244",33.12,38.24,"SP10006"
"pink","XL","Female","Kids","Thermal bottoms","Thermals","SKU24245",47.41,60.73,"SP10003"
"purple","XL","Female","Kids","Thermal bottoms","Thermals","SKU24246",33.57,38.5,"SP10009"
"yellow","XL","Female","Kids","Thermal bottoms","Thermals","SKU24247",26.46,30.68,"SP10003"
"orange","XL","Female","Kids","Thermal bottoms","Thermals","SKU24248",56.99,68.42,"SP10002"
"burgundy","XL","Female","Kids","Thermal bottoms","Thermals","SKU24249",91.8,102.88,"SP10008"
"teal","XL","Female","Kids","Thermal bottoms","Thermals","SKU24250",35.83,39.42,"SP10006"
"black","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24251",39.64,43.93,"SP10001"
"white","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24252",74.43,94.05,"SP10005"
"blue","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24253",45,53.5,"SP10006"
"gray","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24254",56.89,69.64,"SP10008"
"navy","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24255",91.33,105.12,"SP10012"
"red","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24256",54.88,71.03,"SP10014"
"green","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24257",83.36,93.54,"SP10014"
"brown","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24258",56.35,71.46,"SP10015"
"beige","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24259",49.28,55.92,"SP10002"
"pink","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24260",36.69,45.07,"SP10005"
"purple","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24261",21.74,26.73,"SP10006"
"yellow","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24262",87.96,105.14,"SP10003"
"orange","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24263",83.9,92.57,"SP10004"
"burgundy","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24264",61.93,74,"SP10019"
"teal","XS","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24265",48.36,60.28,"SP10012"
"black","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24266",50.89,61.47,"SP10018"
"white","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24267",39.21,47.09,"SP10011"
"blue","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24268",87.34,108.09,"SP10020"
"gray","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24269",43.59,48.3,"SP10018"
"navy","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24270",65.97,75.04,"SP10014"
"red","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24271",30.52,37.11,"SP10002"
"green","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24272",94.32,118.45,"SP10003"
"brown","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24273",26.24,30.16,"SP10003"
"beige","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24274",21.73,23.92,"SP10016"
"pink","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24275",32.46,39.36,"SP10013"
"purple","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24276",30.4,37.42,"SP10002"
"yellow","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24277",88.85,99.62,"SP10017"
"orange","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24278",74.64,88.97,"SP10006"
"burgundy","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24279",31.84,38.58,"SP10006"
"teal","S","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24280",43.64,56.63,"SP10015"
"black","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24281",49.84,59.71,"SP10009"
"white","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24282",79.39,96.62,"SP10020"
"blue","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24283",76,86.43,"SP10003"
"gray","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24284",72.19,88.04,"SP10006"
"navy","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24285",73.77,81.17,"SP10006"
"red","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24286",39.68,44.16,"SP10002"
"green","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24287",22.05,25.96,"SP10003"
"brown","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24288",96.91,111.32,"SP10010"
"beige","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24289",94.25,117.18,"SP10017"
"pink","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24290",83.64,104.33,"SP10012"
"purple","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24291",65.65,74.87,"SP10016"
"yellow","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24292",38.13,45.77,"SP10013"
"orange","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24293",87.3,113.08,"SP10016"
"burgundy","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24294",38.59,47.38,"SP10008"
"teal","M","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24295",33.94,37.89,"SP10014"
"black","L","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24296",70.13,87.09,"SP10002"
"white","L","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24297",46.16,51.87,"SP10001"
"blue","L","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24298",22.17,25.02,"SP10002"
"gray","L","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24299",51.52,60.84,"SP10017"
"navy","L","Male","Pre-Teens","Thermal bottoms","Thermals","SKU24300",48.82,62.35,"SP10005"
